epoch,step,rank,method,module,loss_det,loss_odam,cosine_raw,det_norm,odam_norm_raw,odam_norm_safe,aux_to_det_raw,aux_to_det_effective,directional_margin,final_cosine_to_det,final_angle_deg,conflict_raw,dominance_raw,dominance_effective,unsafe_descent,projected,cap_active,norm_scale,gate,alpha,effective_weight
0,400,1,dpga,rpn,0.05371981859207153,-0.0,0.0,0.4645269513130188,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,400,1,dpga,roi_shared,0.05371981859207153,-0.0,0.0,0.6492382287979126,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
0,400,1,dpga,roi_cls,0.05371981859207153,-0.0,0.0,0.7912132740020752,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
0,400,1,dpga,roi_reg,0.05371981859207153,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
0,500,1,dpga,backbone,0.10114249587059021,0.16555431485176086,-0.13539491593837738,1.0003538131713867,8.588624000549316,0.10003537684679031,8.585586307029812,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.011755677871406078,0.3369368612766266,0.0,0.0
0,500,1,dpga,fpn,0.10114249587059021,0.16555431485176086,-0.024157047271728516,0.2733916640281677,2.7703051567077637,0.04100875183939934,10.133100314361952,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.014807295054197311,0.46984031796455383,0.0,0.0
0,500,1,dpga,rpn,0.10114249587059021,0.16555431485176086,0.0,0.4657406210899353,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,500,1,dpga,roi_shared,0.10114249587059021,0.16555431485176086,-0.035455722361803055,0.41768133640289307,0.39812326431274414,0.10442034155130386,0.953174656405324,0.0,1.0,1.0,0.0,1,0,0,0,1,1,0.26244643330574036,0.45579609274864197,0.0,0.0
0,500,1,dpga,roi_cls,0.10114249587059021,0.16555431485176086,0.0,0.3964473009109497,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
0,500,1,dpga,roi_reg,0.10114249587059021,0.16555431485176086,0.17071594297885895,0.08053071051836014,0.45157086849212646,0.0040265354327857494,5.607436785115327,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.008916730061173439,0.701317548751831,0.0,0.0
0,600,1,dpga,backbone,0.4287024438381195,1.0374265909194946,0.00023445110127795488,1.4232150316238403,5.073966026306152,0.14232151210308075,3.5651436455929844,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.02804936282336712,0.5002930760383606,0.0,0.0
0,600,1,dpga,fpn,0.4287024438381195,1.0374265909194946,-0.04012691229581833,0.42299580574035645,1.8191277980804443,0.06344937533140182,4.300581172185576,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.03490712493658066,0.45000895857810974,0.0,0.0
0,600,1,dpga,rpn,0.4287024438381195,1.0374265909194946,0.0,0.8744473457336426,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,600,1,dpga,roi_shared,0.4287024438381195,1.0374265909194946,-0.16426031291484833,0.5586071014404297,1.4031851291656494,0.13965177536010742,2.5119357157246704,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.10089530050754547,0.30548742413520813,0.0,0.0
0,600,1,dpga,roi_cls,0.4287024438381195,1.0374265909194946,0.0,0.3725978434085846,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
0,600,1,dpga,roi_reg,0.4287024438381195,1.0374265909194946,-0.49067866802215576,0.22241893410682678,1.7525993585586548,0.011120947077870369,7.879721956211198,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.0072823441587388515,0.07919074594974518,0.0,0.0
0,700,1,dpga,backbone,0.665276288986206,0.4020065367221832,0.13111256062984467,3.997018814086914,37.45391845703125,0.399701863527298,9.370463387620378,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.010671830736100674,0.6582629680633545,0.0,0.0
0,700,1,dpga,fpn,0.665276288986206,0.4020065367221832,0.08973673731088638,1.088065266609192,13.616362571716309,0.16320979595184326,12.514288425132676,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.01198629941791296,0.6103262305259705,0.0,0.0
0,700,1,dpga,rpn,0.665276288986206,0.4020065367221832,0.0,1.1273202896118164,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,700,1,dpga,roi_shared,0.665276288986206,0.4020065367221832,0.03536168113350868,1.8397786617279053,0.29712975025177,0.29712975025177,0.16150298752389494,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1.0,0.544087290763855,0.0,0.0
0,700,1,dpga,roi_cls,0.665276288986206,0.4020065367221832,0.0,1.5717191696166992,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
0,700,1,dpga,roi_reg,0.665276288986206,0.4020065367221832,-0.3723480701446533,0.36172807216644287,0.4995197653770447,0.018086403608322144,1.3809261813310396,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.03901287540793419,0.13450032472610474,0.0,0.0
1,0,1,dpga,backbone,0.055837348103523254,0.032943304628133774,-0.13685443997383118,0.9802805185317993,20.376216888427734,0.09802806377410889,20.786108163146924,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.00485659996047616,0.3353084921836853,0.0,0.0
1,0,1,dpga,fpn,0.055837348103523254,0.032943304628133774,-0.052392616868019104,0.263285368680954,5.671123504638672,0.039492808282375336,21.53983540008587,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.006973419804126024,0.43488121032714844,0.0,0.0
1,0,1,dpga,rpn,0.055837348103523254,0.032943304628133774,0.0,0.23800845444202423,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,0,1,dpga,roi_shared,0.055837348103523254,0.032943304628133774,-0.10899586975574493,0.4713229537010193,0.1058545857667923,0.10522391647100449,0.22459034709763037,0.0,1.0,1.0,0.0,1,0,0,0,1,0,1.0,0.3670300245285034,0.0,0.0
1,0,1,dpga,roi_cls,0.055837348103523254,0.032943304628133774,0.0,0.41779547929763794,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,0,1,dpga,roi_reg,0.055837348103523254,0.032943304628133774,-0.4424923360347748,0.020621322095394135,0.13231217861175537,0.0010310661746188998,6.416280100746203,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.008689695969223976,0.09863699227571487,0.0,0.0
1,100,1,dpga,backbone,0.43094080686569214,1.9280316829681396,-0.08926845341920853,1.9162346124649048,7.406301021575928,0.19162344932556152,3.8650283078067362,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.025976737961173058,0.39023080468177795,0.0,0.0
1,100,1,dpga,fpn,0.43094080686569214,1.9280316829681396,-0.08333422243595123,0.40440425276756287,2.2956135272979736,0.06066063418984413,5.676531618022846,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.02651682123541832,0.3973136246204376,0.0,0.0
1,100,1,dpga,rpn,0.43094080686569214,1.9280316829681396,0.0,0.5451998710632324,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,100,1,dpga,roi_shared,0.43094080686569214,1.9280316829681396,-0.2798161208629608,0.6474553942680359,1.5956112146377563,0.16186383366584778,2.4644341969559673,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.10566405951976776,0.19796203076839447,0.0,0.0
1,100,1,dpga,roi_cls,0.43094080686569214,1.9280316829681396,0.0,0.5189502835273743,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,100,1,dpga,roi_reg,0.43094080686569214,1.9280316829681396,-0.8042035102844238,0.24859975278377533,2.2077536582946777,0.012429988011717796,8.880755646667582,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.009472723118960857,0.01761871948838234,0.0,0.0
1,200,1,dpga,backbone,0.3773806393146515,1.8266488313674927,0.18450093269348145,1.0871238708496094,11.99645709991455,0.10871239751577377,11.035041563882757,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.009062041528522968,0.7155521512031555,0.0,0.0
1,200,1,dpga,fpn,0.3773806393146515,1.8266488313674927,0.1362328678369522,0.27990880608558655,4.771254062652588,0.04198632761836052,17.045744753002523,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.008799850940704346,0.663998544216156,0.0,0.0
1,200,1,dpga,rpn,0.3773806393146515,1.8266488313674927,0.0,0.37410929799079895,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,200,1,dpga,roi_shared,0.3773806393146515,1.8266488313674927,0.3454414904117584,0.5698275566101074,2.837799310684204,0.14245690405368805,4.980101923406819,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.05019977688789368,0.8490548729896545,0.0,0.0
1,200,1,dpga,roi_cls,0.3773806393146515,1.8266488313674927,0.0,0.3425288200378418,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,200,1,dpga,roi_reg,0.3773806393146515,1.8266488313674927,0.42887216806411743,0.2748410999774933,3.275149345397949,0.01374205481261015,11.916519565909724,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.004195855930447578,0.8951405882835388,0.0,0.0
1,300,1,dpga,backbone,0.16483360528945923,2.0183889865875244,-0.015310314483940601,0.7110406756401062,21.132755279541016,0.07110406458377838,29.720880961580004,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.0033650321420282125,0.48087143898010254,0.0,0.0
1,300,1,dpga,fpn,0.16483360528945923,2.0183889865875244,0.05864299461245537,0.26337841153144836,8.250126838684082,0.03950676694512367,31.324233412725956,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.004788625054061413,0.5727830529212952,0.0,0.0
1,300,1,dpga,rpn,0.16483360528945923,2.0183889865875244,0.0,0.22852860391139984,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,300,1,dpga,roi_shared,0.16483360528945923,2.0183889865875244,0.0498577244579792,0.37617456912994385,6.7796101570129395,0.09404364228248596,18.022510593136413,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.013871541246771812,0.5620014071464539,0.0,0.0
1,300,1,dpga,roi_cls,0.16483360528945923,2.0183889865875244,0.0,0.3447563350200653,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,300,1,dpga,roi_reg,0.16483360528945923,2.0183889865875244,-0.3736449182033539,0.04923384264111519,7.409859657287598,0.0024616920854896307,150.50337856626334,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.00035815927549265325,0.13374727964401245,0.0,0.0
1,400,1,dpga,backbone,0.13052998483181,0.20692121982574463,-0.09915146976709366,1.1912641525268555,6.316306114196777,0.11912642419338226,5.302187680875745,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.018953535705804825,0.37853819131851196,0.0,0.0
1,400,1,dpga,fpn,0.13052998483181,0.20692121982574463,0.051227789372205734,0.2701622545719147,2.7383205890655518,0.04052434489130974,10.13583704875633,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.014798976480960846,0.5636869072914124,0.0,0.0
1,400,1,dpga,rpn,0.13052998483181,0.20692121982574463,0.0,0.2742231786251068,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,400,1,dpga,roi_shared,0.13052998483181,0.20692121982574463,0.01715998910367489,0.3877352476119995,0.5051769614219666,0.09693381190299988,1.3028915078865595,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.19188089668750763,0.521436870098114,0.0,0.0
1,400,1,dpga,roi_cls,0.13052998483181,0.20692121982574463,0.0,0.2620631158351898,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,400,1,dpga,roi_reg,0.13052998483181,0.20692121982574463,-0.11179821938276291,0.09871471673250198,0.558569610118866,0.004935735836625099,5.658422863456954,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.008892130106687546,0.3637809455394745,0.0,0.0
1,500,1,dpga,backbone,0.08486849069595337,0.00010002159251598641,0.36108165979385376,1.1162306070327759,1.614565078855712e-11,1.614565078855712e-11,1.446444013166451e-11,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1.0,0.8588059544563293,0.0,0.0
1,500,1,dpga,fpn,0.08486849069595337,0.00010002159251598641,0.02962946891784668,0.26641330122947693,4.344169989012325e-12,4.344169989012325e-12,1.6306130245615794e-11,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1.0,0.5369692444801331,0.0,0.0
1,500,1,dpga,rpn,0.08486849069595337,0.00010002159251598641,0.0,0.2802518606185913,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,500,1,dpga,roi_shared,0.08486849069595337,0.00010002159251598641,0.07020233571529388,0.3702162206172943,1.0536502226266009e-11,1.0536502226266009e-11,2.8460401353289072e-11,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1.0,0.5868628621101379,0.0,0.0
1,500,1,dpga,roi_cls,0.08486849069595337,0.00010002159251598641,0.0,0.33372360467910767,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,500,1,dpga,roi_reg,0.08486849069595337,0.00010002159251598641,0.0,0.005422838497906923,1.2026521271912838e-11,1.2026521271912838e-11,2.217753908134046e-09,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1.0,0.5,0.0,0.0
1,600,1,dpga,backbone,0.9441019892692566,0.43301457166671753,0.020651018247008324,3.243149995803833,3.385160446166992,0.32431498169898987,1.0437878144849606,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.09580491483211517,0.5257908701896667,0.0,0.0
1,600,1,dpga,fpn,0.9441019892692566,0.43301457166671753,-0.07607505470514297,1.101119041442871,1.4341785907745361,0.16516786813735962,1.302473698842983,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.11550018936395645,0.4060364067554474,0.0,0.0
1,600,1,dpga,rpn,0.9441019892692566,0.43301457166671753,0.0,1.2835901975631714,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,600,1,dpga,roi_shared,0.9441019892692566,0.43301457166671753,0.11408262699842453,1.9629791975021362,0.24028080701828003,0.24028080701828003,0.12240619122405068,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1.0,0.6388584971427917,0.0,0.0
1,600,1,dpga,roi_cls,0.9441019892692566,0.43301457166671753,0.0,1.4454680681228638,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,600,1,dpga,roi_reg,0.9441019892692566,0.43301457166671753,0.29299747943878174,0.4514182209968567,0.2570532262325287,0.022570911794900894,0.5694347597774938,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0.08780637383460999,0.8122943043708801,0.0,0.0
1,700,1,dpga,backbone,0.08953520655632019,-0.0,0.0,1.1458439826965332,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,700,1,dpga,fpn,0.08953520655632019,-0.0,0.0,0.4994751513004303,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,700,1,dpga,rpn,0.08953520655632019,-0.0,0.0,0.28813374042510986,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1,700,1,dpga,roi_shared,0.08953520655632019,-0.0,0.0,0.7103446125984192,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,700,1,dpga,roi_cls,0.08953520655632019,-0.0,0.0,0.5638433694839478,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
1,700,1,dpga,roi_reg,0.08953520655632019,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2,0,1,dpga,backbone,0.038307562470436096,0.00010002159251598641,0.0,0.663571298122406,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,0,1,dpga,fpn,0.038307562470436096,0.00010002159251598641,0.0,0.15756267309188843,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,0,1,dpga,rpn,0.038307562470436096,0.00010002159251598641,0.0,0.15947042405605316,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,0,1,dpga,roi_shared,0.038307562470436096,0.00010002159251598641,0.0,0.25029653310775757,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,0,1,dpga,roi_cls,0.038307562470436096,0.00010002159251598641,0.0,0.18392398953437805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,0,1,dpga,roi_reg,0.038307562470436096,0.00010002159251598641,0.0,0.003931931685656309,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,100,1,dpga,backbone,0.07075069844722748,-0.0,0.0,0.651128888130188,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,100,1,dpga,fpn,0.07075069844722748,-0.0,0.0,0.32923486828804016,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,100,1,dpga,rpn,0.07075069844722748,-0.0,0.0,0.24423514306545258,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,100,1,dpga,roi_shared,0.07075069844722748,-0.0,0.0,0.5624903440475464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,100,1,dpga,roi_cls,0.07075069844722748,-0.0,0.0,0.4589303731918335,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,100,1,dpga,roi_reg,0.07075069844722748,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
2,200,1,dpga,backbone,0.09266245365142822,1.7049891948699951,-0.022840900346636772,1.1549618244171143,15.848037719726562,0.1154961809515953,13.721698314768755,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.007289628963917494,0.4714798927307129,0.0,0.0
2,200,1,dpga,fpn,0.09266245365142822,1.7049891948699951,0.017373589798808098,0.21702051162719727,5.471100807189941,0.03255307674407959,25.21006316945894,0.0,1.0,1.0,0.0,0,1,0,0,0,1,0.005950004793703556,0.5217033624649048,0.0,0.0
2,200,1,dpga,rpn,0.09266245365142822,1.7049891948699951,0.0,0.2795398533344269,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2,200,1,dpga,roi_shared,0.09266245365142822,1.7049891948699951,-0.028507467359304428,0.2590016722679138,5.143836498260498,0.06475042551755905,19.86024434984985,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.012593081220984459,0.4644258916378021,0.0,0.0
2,200,1,dpga,roi_cls,0.09266245365142822,1.7049891948699951,0.0,0.19648203253746033,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.5,0.0,0.0
2,200,1,dpga,roi_reg,0.09266245365142822,1.7049891948699951,-0.4050944745540619,0.05883835256099701,5.352160453796387,0.002941917395219207,90.96380542347556,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.0006012077792547643,0.11655431240797043,0.0,0.0
2,300,1,dpga,backbone,0.12867003679275513,4.565126895904541,-0.11065525561571121,0.6243218779563904,15.804105758666992,0.062432192265987396,25.31403482190789,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.003974787425249815,0.3651045858860016,0.0,0.0
2,300,1,dpga,fpn,0.12867003679275513,4.565126895904541,-0.10283918678760529,0.23889797925949097,4.472480297088623,0.035834696143865585,18.7212981497454,0.0,1.0,1.0,0.0,1,1,0,0,1,1,0.008054972626268864,0.3742104470729828,0.0,0.0
2,300,1,dpga,rpn,0.12867003679275513,4.565126895904541,0.0,0.14304010570049286,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
